anderson;["00322", "00704", "00776"]
conclus;["00049", "00112", "00112", "00118", "00355", "00483", "00754", "00811", "00919", "01099", "01099", "01130", "01143", "01221"]
cholelithiasi;["00364", "00658", "00725", "00725", "00725", "00978", "00978", "01000"]
tmp;["00453", "00945"]
biosynthet;["00516", "00571", "00708"]
realis;["00776", "00776", "00866"]
decis;["00034", "00506", "00774", "00877"]
crucial;["00239", "00552", "00552", "01186"]
glass;["00393", "00864", "01199", "01203"]
mendelian;["00189", "00343", "00911"]
virul;["00007", "00451", "00890", "01065"]
blown;["00333"]
prophylact;["00213", "00826"]
sol;["00790", "00790", "00986", "00987", "00988", "00988", "00988", "00988", "00989", "00989", "01171"]
fortun;["00134", "00367"]
experienc;["00043", "00104", "00188", "00272", "00612", "00812", "01104", "01226"]
fab;["01205"]
abras;["00193", "00907", "00907", "00907"]
lysophosphatidylethanolamin;["00876"]
orient;["00069", "00247", "00392", "00494", "00871"]
signifi;["00397", "00550"]
format;["00006", "00006", "00040", "00078", "00085", "00139", "00215", "00215", "00215", "00287", "00336", "00475", "00527", "00539", "00571", "00667", "00673", "00675", "00675", "00707", "00750", "00860", "00868", "00921", "00968", "00993", "01141"]
medicin;["00087", "00315", "00360", "00866", "00944", "00944", "01147"]
util;["00035", "00077", "00081", "00098", "00162", "00233", "00252", "00254", "00254", "00302", "00315", "00315", "00425", "00450", "00515", "00515", "00521", "00521", "00531", "00532", "00532", "00541", "00646", "00746", "00907", "01028", "01111", "01209", "01209", "01224"]
bohr;["00578"]
switzerland;["00870"]
sonic;["00887"]
mug;["00253", "00253", "00253", "00273", "00307", "00408", "00458", "00458", "00458", "00458"]
airway;["00011", "00022", "00022", "00024", "00024", "00056", "00060", "00144", "00144", "00224", "00323", "00332", "00358", "00368", "00368", "00368", "00387", "00387", "00388", "00429", "00429", "00463", "00463", "00463", "00463", "00463", "00463", "00502", "00502", "00511", "00511", "00511", "00519", "00542", "00578", "00578", "00578", "00605", "00605", "00605", "00629", "00629", "00629", "00669", "00669", "00767", "00819", "00819", "00821", "00821", "00821", "00821", "00876", "00912", "00963", "00963", "00963", "00963", "00963", "00985", "00985", "00985", "00990", "00990", "01003", "01003", "01003", "01003", "01038", "01038", "01038", "01039", "01046", "01099", "01149", "01149", "01151", "01197", "01220", "01237", "01237", "01237"]
entertain;["00902"]
depart;["00177", "00734", "00734", "00855", "00870", "00911", "01147"]
except;["00069", "00096", "00103", "00109", "00188", "00209", "00232", "00241", "00246", "00272", "00288", "00294", "00296", "00304", "00380", "00424", "00448", "00458", "00514", "00553", "00555", "00625", "00726", "00738", "00753", "00800", "00831", "01090", "01156", "01157", "01160", "01222", "01237"]
briefli;["00190", "00215", "00276", "00334", "00500", "00508", "00545", "00720", "00861", "01087", "01158", "01193"]
remain;["00027", "00037", "00039", "00098", "00111", "00111", "00117", "00163", "00165", "00176", "00207", "00270", "00277", "00280", "00295", "00316", "00333", "00340", "00359", "00372", "00411", "00414", "00440", "00462", "00463", "00540", "00550", "00576", "00578", "00612", "00624", "00693", "00694", "00698", "00698", "00699", "00745", "00762", "00769", "00773", "00804", "00822", "00919", "00946", "00960", "01012", "01061", "01099", "01112", "01115", "01121", "01124", "01128", "01138", "01171", "01182", "01221", "01234"]
bilirubin;["00994"]
yellow;["00131", "00717"]
icf;["00563"]
margin;["00055", "00200", "00364", "00794", "00794", "00956", "01065"]
portosystem;["00700"]
previous;["00018", "00086", "00090", "00094", "00122", "00139", "00140", "00167", "00169", "00172", "00173", "00214", "00248", "00367", "00385", "00407", "00462", "00495", "00501", "00519", "00529", "00529", "00553", "00607", "00642", "00647", "00655", "00655", "00655", "00660", "00704", "00749", "00765", "00770", "00819", "00840", "00849", "00851", "00852", "00857", "00866", "00895", "00898", "00900", "00950", "00971", "00985", "00997", "01031", "01048", "01118", "01121", "01121", "01175", "01176", "01199", "01210", "01219"]
chenodeoxychol;["00660", "00725", "00994"]
lecithin;["00126", "00265", "00288", "00669", "00669", "00711", "00711", "00928"]
revers;["00011", "00030", "00056", "00122", "00155", "00305", "00383", "00394", "00527", "00533", "00539", "00676", "00847", "00950", "00955", "00985", "01071", "01092", "01092", "01099", "01113", "01125"]
electr;["00172", "00277", "00302", "00302", "00653", "00721", "00721", "00773", "00929", "01045"]
tbig;["01205"]
dansyl;["00313"]
thin;["00103", "00133", "00304", "00313", "00407", "00573", "00740", "00949"]
durbin;["01120"]
cinemicrograph;["00531", "00531", "00531"]
dsb;["01046", "01046", "01046", "01046", "01046", "01046", "01046"]
techniqu;["00014", "00014", "00014", "00014", "00035", "00035", "00067", "00067", "00077", "00077", "00081", "00083", "00112", "00125", "00144", "00151", "00151", "00155", "00158", "00169", "00171", "00173", "00175", "00175", "00175", "00175", "00216", "00217", "00224", "00224", "00254", "00258", "00258", "00277", "00289", "00289", "00289", "00293", "00302", "00333", "00341", "00344", "00344", "00346", "00348", "00371", "00378", "00378", "00379", "00379", "00386", "00388", "00393", "00414", "00435", "00439", "00447", "00491", "00502", "00515", "00515", "00529", "00529", "00530", "00532", "00534", "00545", "00546", "00560", "00561", "00565", "00575", "00597", "00597", "00622", "00630", "00634", "00653", "00658", "00660", "00676", "00707", "00710", "00739", "00740", "00740", "00746", "00746", "00746", "00746", "00746", "00746", "00750", "00754", "00774", "00843", "00843", "00879", "00884", "00885", "00907", "00927", "00929", "00954", "00987", "01004", "01027", "01035", "01035", "01035", "01041", "01041", "01041", "01107", "01131", "01138", "01142", "01146", "01151", "01193", "01220", "01220", "01220"]
steroid;["00332", "00385", "00394", "00397", "00397", "00397", "00397", "00416", "00835", "00840", "00840", "00840", "00840", "00973", "00991"]
acid;["00005", "00014", "00023", "00023", "00026", "00035", "00046", "00070", "00070", "00086", "00100", "00101", "00122", "00123", "00123", "00123", "00123", "00123", "00123", "00125", "00125", "00125", "00126", "00126", "00126", "00126", "00126", "00126", "00126", "00126", "00129", "00129", "00135", "00138", "00138", "00139", "00141", "00166", "00185", "00205", "00205", "00205", "00205", "00205", "00205", "00205", "00205", "00205", "00205", "00205", "00205", "00207", "00208", "00208", "00208", "00256", "00256", "00278", "00278", "00278", "00278", "00278", "00278", "00278", "00278", "00278", "00278", "00278", "00278", "00283", "00283", "00283", "00283", "00286", "00286", "00286", "00286", "00286", "00287", "00287", "00287", "00287", "00287", "00288", "00288", "00288", "00290", "00292", "00292", "00292", "00306", "00312", "00314", "00317", "00374", "00375", "00375", "00375", "00381", "00381", "00393", "00393", "00405", "00410", "00410", "00410", "00423", "00423", "00423", "00423", "00424", "00424", "00424", "00424", "00424", "00424", "00430", "00443", "00466", "00480", "00496", "00496", "00500", "00506", "00506", "00506", "00520", "00526", "00530", "00538", "00538", "00538", "00538", "00539", "00539", "00539", "00539", "00540", "00553", "00561", "00561", "00581", "00604", "00604", "00604", "00613", "00615", "00615", "00615", "00615", "00623", "00642", "00644", "00656", "00657", "00657", "00657", "00657", "00658", "00658", "00658", "00658", "00658", "00658", "00658", "00660", "00660", "00660", "00660", "00660", "00660", "00660", "00660", "00660", "00660", "00660", "00662", "00662", "00662", "00669", "00669", "00669", "00681", "00688", "00688", "00693", "00702", "00711", "00711", "00711", "00711", "00715", "00715", "00715", "00725", "00725", "00737", "00749", "00758", "00758", "00758", "00765", "00765", "00785", "00815", "00816", "00816", "00816", "00816", "00816", "00816", "00827", "00831", "00831", "00835", "00857", "00862", "00876", "00876", "00892", "00892", "00895", "00895", "00895", "00895", "00895", "00895", "00899", "00919", "00919", "00919", "00919", "00919", "00919", "00919", "00919", "00924", "00924", "00924", "00924", "00928", "00928", "00928", "00962", "00970", "00970", "00976", "00986", "00991", "00993", "00993", "00993", "00993", "00993", "00993", "00993", "00993", "00993", "00993", "00993", "00994", "00994", "00994", "00994", "00994", "00994", "01013", "01016", "01017", "01021", "01030", "01030", "01039", "01044", "01044", "01050", "01050", "01050", "01050", "01051", "01051", "01055", "01056", "01066", "01066", "01070", "01100", "01100", "01100", "01100", "01103", "01103", "01103", "01103", "01103", "01103", "01103", "01103", "01103", "01103", "01115", "01120", "01120", "01120", "01125", "01125", "01125", "01127", "01127", "01137", "01139", "01139", "01139", "01139", "01144", "01144", "01146", "01161", "01162", "01162", "01167", "01168", "01178", "01193", "01196", "01197", "01213", "01215", "01215", "01216", "01221", "01239", "01239", "01239", "01239"]
handicap;["00043", "00596", "00969", "01020", "01033"]
hyalin;["00100", "01125", "01125"]
subgroup;["00323", "00653", "00794", "00794", "01006", "01006", "01006"]
tame;["00681"]
empyema;["00088", "00088", "00088", "00088", "00088", "00724"]
tlcbb;["01151"]
suffer;["00006", "00037", "00126", "00162", "00231", "00239", "00256", "00262", "00276", "00325", "00331", "00332", "00333", "00435", "00452", "00459", "00499", "00588", "00600", "00620", "00626", "00626", "00651", "00661", "00772", "00776", "00783", "00863", "00969", "00976", "00977", "01036", "01121", "01155", "01171", "01228"]
prove;["00014", "00090", "00091", "00143", "00147", "00156", "00156", "00253", "00263", "00276", "00326", "00352", "00367", "00370", "00417", "00451", "00486", "00538", "00579", "00583", "00612", "00626", "00677", "00714", "00771", "00818", "00899", "00970", "00981", "00982", "00991", "01000", "01014", "01014", "01061", "01111", "01128", "01146"]
bill;["00322"]
scrutin;["00980"]
cfp;["00172", "00172", "00172", "00172", "00181", "00181", "00303", "00303", "00303", "00303", "00462", "00462", "00462", "00534", "00534", "00534", "00534", "00534", "00553", "00553", "00553", "00726", "00726", "00738", "00738", "00738", "00738", "00739", "00739", "00739", "00739", "00744", "00744", "00744", "00744", "00744", "00744", "00749", "00749", "00749", "00749", "00749", "00949", "00949", "00949", "00949", "00949", "00949", "00949", "01210", "01210", "01210", "01211"]
submaxilliari;["00139"]
prick;["00228", "00488", "00631", "00631", "00632", "00632", "00819", "01048", "01060", "01134", "01134", "01169"]
withheld;["00414"]
plain;["00037", "00558"]
iodoacet;["00847"]
dioxid;["00918"]
oxo;["01021"]
calibr;["00638"]
gland;["00032", "00047", "00053", "00066", "00066", "00066", "00077", "00077", "00077", "00077", "00095", "00095", "00124", "00125", "00125", "00137", "00137", "00137", "00137", "00137", "00137", "00137", "00137", "00137", "00137", "00139", "00189", "00189", "00261", "00261", "00281", "00297", "00300", "00300", "00308", "00309", "00325", "00333", "00337", "00343", "00345", "00345", "00345", "00370", "00370", "00400", "00400", "00429", "00429", "00437", "00437", "00440", "00440", "00440", "00440", "00440", "00440", "00440", "00441", "00455", "00455", "00462", "00473", "00478", "00498", "00505", "00505", "00508", "00515", "00515", "00533", "00559", "00571", "00598", "00615", "00683", "00683", "00707", "00714", "00724", "00733", "00733", "00742", "00742", "00742", "00742", "00742", "00742", "00742", "00742", "00742", "00771", "00788", "00837", "00882", "00889", "00915", "00921", "00921", "00925", "00929", "00955", "00955", "00955", "00956", "00978", "00980", "01033", "01109", "01109", "01121", "01121", "01121", "01125", "01125", "01125", "01145", "01156", "01156", "01172", "01172", "01172", "01172", "01172", "01175", "01175", "01185", "01197", "01197", "01197", "01197", "01199", "01223", "01223", "01223", "01223", "01223"]
apic;["00703", "00710"]
thymidin;["00453", "00453", "00453", "00668", "00668", "00887", "00923", "00923", "01142"]
pca;["00631", "00631", "00631", "00631", "00631", "00631", "01002", "01002", "01002", "01002"]
bronchopneumonia;["00429", "00724", "01180", "01184"]
palli;["01032"]
beta;["00092", "00166", "00166", "00166", "00171", "00195", "00245", "00283", "00283", "00306", "00306", "00306", "00306", "00306", "00548", "00574", "00574", "00608", "00608", "00831", "00831", "00831", "00831", "00831", "00831", "00840", "00840", "00853", "00853", "00869", "00869", "00869", "00961", "00961", "00973", "01053", "01053", "01058", "01157", "01157", "01197", "01223"]
cytogenet;["00360", "00360"]
semin;["00055", "00724", "00860", "01033"]
addit;["00001", "00008", "00014", "00044", "00079", "00081", "00083", "00089", "00106", "00107", "00110", "00137", "00159", "00163", "00200", "00219", "00220", "00246", "00258", "00278", "00288", "00304", "00307", "00311", "00312", "00351", "00355", "00355", "00362", "00379", "00397", "00401", "00413", "00415", "00418", "00441", "00451", "00482", "00482", "00482", "00482", "00494", "00495", "00520", "00525", "00529", "00533", "00533", "00535", "00541", "00547", "00563", "00563", "00564", "00571", "00572", "00572", "00572", "00573", "00584", "00598", "00598", "00654", "00655", "00670", "00681", "00684", "00699", "00703", "00740", "00741", "00742", "00748", "00764", "00782", "00806", "00831", "00840", "00867", "00875", "00887", "00898", "00925", "00953", "00976", "00976", "00994", "01020", "01029", "01029", "01029", "01041", "01083", "01085", "01090", "01101", "01107", "01109", "01110", "01110", "01122", "01134", "01139", "01151", "01155", "01197", "01197", "01215", "01219", "01238"]
display;["00324", "00374", "00509", "00530", "00564", "00786", "00953", "01141", "01207", "01207"]
cystathioninuria;["00863", "00863"]
transferrin;["00055", "00174"]
hemiparesi;["00468"]
line;["00044", "00045", "00092", "00173", "00190", "00235", "00269", "00310", "00310", "00312", "00312", "00312", "00326", "00327", "00401", "00441", "00444", "00511", "00569", "00569", "00666", "00666", "00702", "00743", "00743", "00743", "00892", "00892", "00918", "01145", "01157", "01201", "01201", "01222", "01231", "01231", "01231"]
clog;["00776", "00925"]
sparingli;["00520"]
second;["00058", "00137", "00180", "00225", "00227", "00227", "00242", "00258", "00272", "00303", "00315", "00349", "00421", "00424", "00437", "00452", "00470", "00507", "00519", "00590", "00597", "00627", "00643", "00717", "00719", "00744", "00762", "00768", "00817", "00822", "00842", "00872", "00990", "01035", "01038", "01067", "01087", "01099", "01110", "01130", "01130", "01160", "01206"]
indispens;["00730", "01153", "01217"]
enterokinas;["00421", "00421", "00421", "00421", "00421", "00421", "00421", "00421", "00755", "00755", "00755", "00755", "00755"]
exotoxin;["00081", "00890", "00890", "00890"]
vexati;["00135"]
betweem;["00961"]
lysosom;["00171", "00306", "00306", "00310", "00371", "00371", "00400", "00504", "00516", "00568", "00622", "00622", "00627", "00634", "00747", "00853", "00853", "00869", "00957", "01053", "01055", "01055", "01146", "01160", "01160", "01160"]
zealand;["00379", "00514"]
adolesc;["00043", "00136", "00136", "00254", "00254", "00266", "00314", "00327", "00333", "00343", "00370", "00420", "00467", "00582", "00686", "00731", "00732", "00822", "00838", "00888", "00956", "00998", "01020", "01020", "01020", "01020", "01033", "01034", "01078", "01080", "01107", "01152", "01232"]
ankl;["00183"]
gastrografin;["00659", "00775", "00909", "01119"]
vocat;["00510", "01020", "01020", "01020", "01020"]
certainli;["00121", "00360", "00397", "00559"]
uncertainti;["00043", "00612", "00824"]
phosphoryl;["01085"]
venou;["00316", "00316", "00787", "00787"]
toward;["00126", "00185", "00185", "00239", "00334", "00359", "00360", "00386", "00433", "00449", "00494", "00527", "00538", "00629", "00629", "00640", "00640", "00662", "00710", "00795", "00862", "00880", "00886", "00946", "00978", "00999", "01140", "01140", "01149", "01162", "01206", "01224", "01224", "01226"]
rvol;["01047", "01047"]
retinopathi;["00965", "00965", "00965"]
ionophor;["00484", "00484", "00741", "00827", "00957", "00957"]
settler;["00342"]
epitheli;["00066", "00386", "00429", "00481", "00497", "00516", "00531", "00532", "00710", "00710", "00738", "00738", "01121", "01125", "01145", "01145", "01207"]
citric;["00526"]
hydrolas;["00371", "00371", "00466", "00466", "00623", "00747", "00853", "01044", "01044", "01072", "01141", "01146", "01160", "01160"]
clear;["00014", "00133", "00197", "00299", "00323", "00326", "00326", "00398", "00431", "00495", "00495", "00498", "00689", "00706", "00752", "00787", "00875", "00985", "01035", "01117", "01183"]
adher;["00363", "00506", "00949"]
outsid;["00367", "00467", "00467", "00619"]
heterozygos;["00470", "00505", "00716", "01044"]
nephronophtisi;["00664"]
yr;["00048"]
conclud;["00004", "00024", "00050", "00063", "00089", "00112", "00125", "00140", "00154", "00161", "00227", "00231", "00253", "00304", "00307", "00323", "00334", "00347", "00349", "00371", "00418", "00419", "00470", "00470", "00501", "00543", "00554", "00602", "00629", "00630", "00652", "00676", "00691", "00707", "00726", "00771", "00793", "00814", "00818", "00947", "00963", "00964", "01003", "01039", "01045", "01051", "01078", "01092", "01099", "01099", "01129", "01143", "01204"]
interstiti;["00017", "00017", "00100", "00652", "01217"]
cytomegaloviru;["00863"]
throghout;["01002"]
parallel;["00022", "00081", "00083", "00279", "00524", "00564", "00578", "00585", "00875", "01085", "01120", "01203"]
brief;["00084", "00206", "00326", "00990", "01234"]
state;["00018", "00048", "00060", "00060", "00069", "00081", "00089", "00089", "00089", "00101", "00103", "00104", "00122", "00122", "00138", "00157", "00185", "00199", "00222", "00279", "00290", "00313", "00326", "00339", "00341", "00359", "00373", "00413", "00416", "00430", "00431", "00432", "00433", "00443", "00465", "00470", "00478", "00479", "00496", "00507", "00507", "00507", "00507", "00508", "00531", "00542", "00557", "00559", "00581", "00582", "00601", "00601", "00612", "00652", "00652", "00658", "00705", "00731", "00742", "00774", "00779", "00811", "00835", "00844", "00844", "00849", "00889", "00890", "00959", "00997", "01000", "01001", "01021", "01086", "01096", "01098", "01113", "01120", "01162", "01179", "01183", "01218"]
coli;["00148", "00182", "00271", "00271", "00770", "00922", "00983", "00983", "00983", "00983", "01065", "01173", "01173"]
cyclic;["00208", "00259", "00259", "00259", "00259", "00259", "00259", "00259", "00259", "00259", "00259", "00259", "00259", "00259", "00259", "00259", "00259", "00259", "00435", "00495", "00495", "00495", "00495", "00495", "00548", "00548", "00548", "00807", "00848", "00848", "00848", "00848", "00848", "00973", "01029", "01029", "01029", "01029", "01055", "01157", "01230", "01230"]
innat;["00104"]
mention;["00019", "00121", "00196", "00203", "00334", "00344", "00494", "00694", "00745", "00773", "00808", "00902", "00902", "00968"]
climat;["00105", "00395", "01219"]
neither;["00029", "00032", "00049", "00209", "00312", "00434", "00534", "00746", "00773", "00840", "00963", "00989", "01123", "01157", "01230"]
orchiti;["00759", "00759"]
galactosyltransferas;["00051", "00053", "01212"]
reliabl;["00014", "00033", "00083", "00105", "00109", "00112", "00112", "00116", "00148", "00225", "00225", "00225", "00236", "00251", "00294", "00297", "00328", "00338", "00392", "00407", "00465", "00492", "00503", "00510", "00600", "00627", "00646", "00738", "00785", "00786", "00786", "00825", "00873", "00873", "00896", "00896", "00899", "00916", "00947", "01045", "01052", "01052", "01068", "01105", "01122", "01124"]
throat;["00029", "00161", "00161", "00161", "00250", "00469", "00733"]
soft;["00276"]
albican;["00369"]
finister;["00855"]
exocrinopathi;["00309", "00419", "00733", "00793", "01156", "01201"]
concomitantli;["00425", "00985", "00993"]
ergocalciferol;["01108"]
duodenum;["00345", "00643", "00643", "00872", "00895", "00895", "00895"]
els;["00343"]
commit;["01020"]
morphometr;["00522", "00667"]
spirometr;["00349"]
bapna;["01202"]
gram;["00061", "00110", "00135", "00137", "00148", "00164", "00164", "00202", "00202", "00202", "00270", "00270", "00319", "00326", "00800", "00827", "00993", "00993", "01065", "01065", "01077"]
preson;["00403"]
immunoabsorpt;["00223"]
immunoreact;["00092", "00317", "00684", "01008", "01008", "01075", "01124", "01126", "01128", "01133", "01135"]
hollow;["00040"]
laryng;["00267", "00267"]
cofactor;["00197", "00484"]
conveni;["00486"]
hamilton;["00379"]
pictori;["00087"]
lysom;["00622", "00622"]
insulinopen;["01085"]
fluoescent;["00621"]
realist;["00185", "01020"]
becam;["00014", "00453", "00533", "00572", "00629", "00657", "00661", "00805", "01029", "01098", "01098"]
opson;["00007", "00447"]
athen;["00105"]
airlin;["00537"]
fetoprotein;["00216", "00217", "00218", "00219", "00221", "00252", "00406", "00408", "00420", "00420", "00420", "00505", "00508"]
endoscop;["00156"]
spectroscopi;["01208"]
duoden;["00005", "00005", "00005", "00150", "00150", "00150", "00205", "00205", "00232", "00232", "00233", "00313", "00367", "00367", "00367", "00380", "00405", "00405", "00541", "00559", "00583", "00602", "00602", "00602", "00643", "00872", "00872", "00943", "01016", "01016", "01016"]
unequivoc;["00108", "00811", "00954", "01160", "01222"]
notic;["00280", "00294", "00294", "00448", "00776"]
scope;["00056", "00077", "00508"]
bore;["00089", "00211"]
lowest;["00022", "00047", "00047", "00205", "00639", "00743", "00816", "00890", "01042"]
uridin;["00143", "00405", "00405", "00405"]
afford;["00749"]
variat;["00019", "00086", "00087", "00089", "00093", "00106", "00108", "00138", "00149", "00246", "00259", "00278", "00345", "00358", "00359", "00372", "00392", "00534", "00593", "00612", "00615", "00638", "00686", "00705", "00746", "00777", "00805", "00805", "00807", "00807", "00831", "00831", "00926", "00967", "01031", "01083", "01117", "01130", "01202", "01206"]
dual;["00561", "01048"]
nonceliac;["00896"]
boyum;["00393"]
benign;["00540", "00601", "00796"]
nocturn;["00963", "00963", "01037", "01037"]
forbid;["00504"]
teichoic;["00986"]
obstetr;["00559"]
postprand;["01013"]
accident;["00012", "00165", "00224", "00643"]
chich;["00888"]
ileostomi;["00376"]
nonpurul;["00374", "00374", "00374"]
penetr;["00559", "00763", "00881", "00902"]
activit;["00421"]
dispar;["00072", "00495", "01156"]
carriag;["00479"]
laryngoscopi;["00267"]
histidinaemia;["00076"]
fibroblast;["00044", "00053", "00053", "00053", "00067", "00074", "00083", "00106", "00121", "00124", "00124", "00125", "00138", "00141", "00143", "00143", "00143", "00154", "00154", "00171", "00171", "00172", "00190", "00235", "00235", "00236", "00236", "00236", "00242", "00243", "00243", "00243", "00243", "00244", "00244", "00244", "00269", "00310", "00310", "00310", "00312", "00312", "00312", "00312", "00325", "00336", "00336", "00336", "00336", "00390", "00390", "00399", "00411", "00411", "00411", "00411", "00411", "00411", "00411", "00415", "00435", "00436", "00444", "00453", "00494", "00504", "00523", "00523", "00528", "00528", "00528", "00528", "00548", "00561", "00561", "00565", "00567", "00567", "00567", "00569", "00572", "00574", "00574", "00574", "00574", "00574", "00575", "00575", "00575", "00575", "00576", "00621", "00621", "00621", "00622", "00622", "00623", "00623", "00624", "00624", "00625", "00625", "00625", "00634", "00636", "00636", "00647", "00647", "00647", "00655", "00666", "00666", "00666", "00666", "00691", "00691", "00691", "00702", "00737", "00737", "00737", "00737", "00737", "00737", "00737", "00737", "00743", "00743", "00750", "00750", "00750", "00765", "00765", "00765", "00766", "00786", "00786", "00840", "00840", "00840", "00840", "00840", "00840", "00840", "00847", "00847", "00847", "00847", "00847", "00850", "00858", "00873", "00873", "00873", "00951", "00951", "00951", "00953", "00953", "00967", "00967", "00971", "00971", "00971", "00971", "00971", "00973", "00973", "00973", "01029", "01030", "01030", "01053", "01053", "01053", "01053", "01055", "01057", "01059", "01059", "01059", "01068", "01068", "01068", "01068", "01136", "01136", "01142", "01142", "01142", "01144", "01146", "01146", "01146", "01148", "01148", "01148", "01148", "01156", "01157", "01160", "01178", "01185", "01185", "01185", "01201", "01202", "01211", "01222", "01222", "01230", "01230", "01231"]
compact;["00151"]
odontogenesi;["00075"]
uptak;["00108", "00108", "00108", "00121", "00121", "00165", "00192", "00308", "00314", "00466", "00466", "00563", "00563", "00563", "00563", "00563", "00624", "00691", "00691", "00850", "00850", "01026", "01026", "01026", "01063", "01185", "01185", "01202", "01202", "01202"]
anastomosi;["00775", "00775", "01119", "01119", "01235"]
glucocorticoid;["00840", "01068"]
constraint;["01020"]
subclin;["00059", "00508", "00919"]
price;["00414"]
anddecreas;["01002"]
rigor;["00448", "00529"]
hematolog;["00068", "00648", "00676", "00676", "00676"]
complex;["00056", "00097", "00098", "00098", "00098", "00098", "00215", "00223", "00223", "00223", "00223", "00223", "00223", "00279", "00312", "00312", "00312", "00331", "00367", "00391", "00404", "00432", "00442", "00450", "00516", "00516", "00516", "00539", "00573", "00588", "00588", "00588", "00588", "00614", "00614", "00640", "00640", "00640", "00640", "00640", "00675", "00694", "00702", "00723", "00730", "00744", "00744", "00784", "00790", "00790", "00790", "00860", "00860", "00861", "00868", "00868", "00869", "00892", "00892", "00936", "00950", "00988", "01004", "01004", "01031", "01095", "01171", "01202", "01202", "01205", "01222"]
disrupt;["00100", "00481", "00575", "00575"]
carfenicillin;["01090"]
higher;["00006", "00007", "00007", "00011", "00047", "00047", "00048", "00053", "00065", "00073", "00102", "00104", "00104", "00106", "00107", "00107", "00107", "00113", "00139", "00147", "00159", "00177", "00187", "00191", "00192", "00231", "00231", "00258", "00258", "00279", "00293", "00319", "00322", "00343", "00347", "00356", "00367", "00378", "00382", "00383", "00393", "00393", "00401", "00406", "00425", "00429", "00446", "00462", "00463", "00463", "00463", "00470", "00471", "00475", "00506", "00508", "00526", "00526", "00526", "00527", "00536", "00557", "00559", "00567", "00584", "00587", "00589", "00593", "00606", "00613", "00621", "00625", "00635", "00645", "00665", "00665", "00686", "00707", "00711", "00714", "00714", "00716", "00725", "00725", "00737", "00737", "00755", "00786", "00790", "00795", "00807", "00812", "00812", "00812", "00812", "00812", "00847", "00847", "00852", "00874", "00877", "00901", "00924", "00924", "00927", "00928", "00929", "00956", "00956", "00959", "00978", "00978", "00986", "00986", "00986", "00987", "00987", "00989", "00989", "00996", "01016", "01019", "01020", "01021", "01034", "01034", "01044", "01059", "01064", "01075", "01083", "01105", "01129", "01140", "01161", "01169", "01171", "01171", "01172", "01173", "01173", "01180", "01183", "01196", "01201", "01206", "01206", "01206", "01230"]
redesign;["01034"]
adult;["00002", "00002", "00003", "00005", "00005", "00017", "00017", "00022", "00026", "00043", "00051", "00064", "00070", "00071", "00107", "00107", "00116", "00136", "00172", "00173", "00173", "00195", "00199", "00218", "00241", "00241", "00241", "00245", "00254", "00254", "00270", "00314", "00314", "00327", "00333", "00343", "00345", "00345", "00345", "00356", "00363", "00370", "00370", "00373", "00383", "00385", "00385", "00396", "00400", "00400", "00411", "00411", "00420", "00420", "00422", "00467", "00467", "00479", "00486", "00489", "00559", "00559", "00559", "00559", "00559", "00579", "00584", "00607", "00607", "00608", "00608", "00608", "00608", "00608", "00611", "00647", "00647", "00654", "00659", "00677", "00677", "00677", "00677", "00677", "00686", "00705", "00705", "00705", "00710", "00710", "00722", "00754", "00769", "00769", "00771", "00808", "00819", "00824", "00834", "00838", "00848", "00848", "00867", "00867", "00875", "00888", "00902", "00934", "00934", "00934", "00942", "00942", "00947", "00947", "00947", "00947", "00978", "00999", "01000", "01024", "01025", "01033", "01033", "01034", "01034", "01039", "01041", "01058", "01058", "01080", "01107", "01116", "01118", "01129", "01129", "01183", "01183", "01183", "01183", "01188", "01192", "01194", "01224", "01227", "01232", "01232", "01232"]
pleural;["00193", "00363", "00363", "00363", "00363", "00907", "00907", "00907"]
somewhat;["00258", "00441", "00514", "00625", "00925", "00985", "01121", "01170"]
immun;["00055", "00178", "00188", "00200", "00223", "00223", "00223", "00223", "00223", "00270", "00335", "00346", "00346", "00394", "00394", "00415", "00432", "00432", "00432", "00432", "00432", "00505", "00588", "00588", "00588", "00588", "00590", "00614", "00679", "00767", "00769", "00790", "00790", "00790", "00860", "00860", "00983", "00986", "00986", "00987", "00988", "01025", "01025", "01090", "01090", "01095", "01102", "01171"]
bovin;["00053", "00223", "00409", "00563", "00563", "00631", "00675", "00675", "00853", "01016", "01205"]
stronger;["00341", "00583"]
